timestamp,value
2021-01-04 00:10:25,41
2021-01-04 00:10:26,127
2021-01-04 00:10:28,61
2021-01-04 00:10:29,17
2021-01-04 00:10:31,65
2021-01-04 00:10:32,34
2021-01-04 00:10:34,65
2021-01-04 00:10:40,2
2021-01-04 00:10:41,114
2021-01-04 00:10:42,95
2021-01-04 00:10:44,43
2021-01-04 00:10:46,140
2021-01-04 00:10:47,104
2021-01-04 00:10:48,95
2021-01-04 00:10:49,105
2021-01-04 00:10:51,9
2021-01-04 00:10:52,129
2021-01-04 00:10:53,13
2021-01-04 00:10:55,147
2021-01-04 00:10:56,109
2021-01-04 00:10:58,15
2021-01-04 00:10:59,83
2021-01-04 00:11:00,135
2021-01-04 00:11:02,83
2021-01-04 00:11:03,69
2021-01-04 00:11:04,39
2021-01-04 00:11:05,142
2021-01-04 00:11:06,94
2021-01-04 00:11:08,95
2021-01-04 00:11:09,143
2021-01-04 00:11:10,72
2021-01-04 00:11:11,70
2021-01-04 00:11:12,50
2021-01-04 00:11:13,26
2021-01-04 00:11:14,44
2021-01-04 00:11:15,95
2021-01-04 00:11:16,42
2021-01-04 00:11:17,149
2021-01-04 00:11:20,26
2021-01-04 00:11:21,25
2021-01-04 00:11:22,120
2021-01-04 00:11:24,3
2021-01-04 00:11:26,85
2021-01-04 00:11:27,17
2021-01-04 00:11:29,143
2021-01-04 00:11:30,77
2021-01-04 00:11:31,103
2021-01-04 00:11:32,21
2021-01-04 00:11:35,43
2021-01-04 00:11:38,76
2021-01-04 00:11:40,50
2021-01-04 00:11:41,80
2021-01-04 00:11:42,101
2021-01-04 00:11:44,41
2021-01-04 00:11:45,17
2021-01-04 00:11:46,19
2021-01-04 00:11:48,11
2021-01-04 00:11:49,89
2021-01-04 00:11:52,75
2021-01-04 00:11:53,117
2021-01-04 00:11:56,136
2021-01-04 00:11:58,118
2021-01-04 00:12:04,88
2021-01-04 00:12:08,39
2021-01-04 00:12:10,146
2021-01-04 00:12:21,43
2021-01-04 00:12:22,81
2021-01-04 00:12:26,12
2021-01-04 00:12:32,99
2021-01-04 00:12:33,91
2021-01-04 00:12:35,110
2021-01-04 00:12:36,21
2021-01-04 00:12:38,10
2021-01-04 00:12:39,35
2021-01-04 00:12:40,51
2021-01-04 00:12:51,149
2021-01-04 00:12:52,108
2021-01-04 00:12:53,59
2021-01-04 00:12:55,44
2021-01-04 00:12:57,20
2021-01-04 00:12:59,146
2021-01-04 00:13:02,146
2021-01-04 00:13:04,110
2021-01-04 00:13:06,53
2021-01-04 00:13:07,132
2021-01-04 00:13:08,141
2021-01-04 00:13:10,135
2021-01-04 00:13:13,52
2021-01-04 00:13:14,10
2021-01-04 00:13:16,60
2021-01-04 00:13:17,20
2021-01-04 00:13:18,86
2021-01-04 00:13:20,79
2021-01-04 00:13:22,14
2021-01-04 00:13:23,103
2021-01-04 00:13:24,57
2021-01-04 00:13:26,67
2021-01-04 00:13:28,140
2021-01-04 00:13:29,71
2021-01-04 00:13:30,144
2021-01-04 00:13:31,124
2021-01-04 00:13:32,27
2021-01-04 00:13:33,67
2021-01-04 00:13:37,23
2021-01-04 00:13:40,107
2021-01-04 00:13:41,139
2021-01-04 00:13:43,19
2021-01-04 00:13:50,28
2021-01-04 00:13:51,122
2021-01-04 00:13:53,53
2021-01-04 00:13:55,132
2021-01-04 00:13:58,57
2021-01-04 00:13:59,94
2021-01-04 00:14:01,129
2021-01-04 00:14:02,88
2021-01-04 00:14:04,75
2021-01-04 00:14:08,71
2021-01-04 00:14:12,3
2021-01-04 00:14:13,18
2021-01-04 00:14:14,6
2021-01-04 00:14:16,82
2021-01-04 00:14:17,12
2021-01-04 00:14:19,61
2021-01-04 00:14:21,72
2021-01-04 00:14:22,16
2021-01-04 00:14:25,96
2021-01-04 00:14:26,136
2021-01-04 00:14:27,45
2021-01-04 00:14:28,9
2021-01-04 00:14:30,143
2021-01-04 00:14:33,121
2021-01-04 00:14:34,14
2021-01-04 00:14:35,21
2021-01-04 00:14:36,47
2021-01-04 00:14:38,98
2021-01-04 00:14:39,149
2021-01-04 00:14:40,85
2021-01-04 00:14:43,85
2021-01-04 00:14:44,87
2021-01-04 00:14:45,107
2021-01-04 00:14:46,79
2021-01-04 00:14:49,45
2021-01-04 00:14:56,89
2021-01-04 00:14:58,148
2021-01-04 00:15:02,21
2021-01-04 00:15:05,111
2021-01-04 00:15:06,42
2021-01-04 00:15:12,16
2021-01-04 00:15:14,36
2021-01-04 00:15:15,79
2021-01-04 00:15:20,119
2021-01-04 00:15:21,27
2021-01-04 00:15:23,106
2021-01-04 00:15:26,129
2021-01-04 00:15:28,79
2021-01-04 00:15:29,83
2021-01-04 00:15:31,55
2021-01-04 00:15:32,17
2021-01-04 00:15:33,92
2021-01-04 00:15:34,15
2021-01-04 00:15:35,36
2021-01-04 00:15:36,85
2021-01-04 00:15:38,71
2021-01-04 00:15:40,101
2021-01-04 00:15:43,65
2021-01-04 00:15:45,60
2021-01-04 00:15:47,19
2021-01-04 00:15:48,40
2021-01-04 00:15:49,91
2021-01-04 00:15:50,17
2021-01-04 00:15:51,147
2021-01-04 00:15:52,52
2021-01-04 00:15:53,61
2021-01-04 00:15:54,127
2021-01-04 00:15:55,137
2021-01-04 00:15:57,45
2021-01-04 00:16:00,145
2021-01-04 00:16:02,102
2021-01-04 00:16:03,149
2021-01-04 00:16:04,104
2021-01-04 00:16:05,53
2021-01-04 00:16:06,27
2021-01-04 00:16:07,145
2021-01-04 00:16:08,99
2021-01-04 00:16:10,9
2021-01-04 00:16:14,41
2021-01-04 00:16:15,111
2021-01-04 00:16:18,97
2021-01-04 00:16:19,115
2021-01-04 00:16:20,105
2021-01-04 00:16:21,138
2021-01-04 00:16:23,85
2021-01-04 00:16:25,57
2021-01-04 00:16:26,38
2021-01-04 00:16:28,88
2021-01-04 00:16:29,3
2021-01-04 00:16:30,10
2021-01-04 00:16:31,19
2021-01-04 00:16:33,8
2021-01-04 00:16:38,93
2021-01-04 00:16:41,62
2021-01-04 00:16:42,95
2021-01-04 00:16:43,76
2021-01-04 00:16:45,89
2021-01-04 00:16:47,141
2021-01-04 00:16:48,7
2021-01-04 00:16:49,106
2021-01-04 00:16:52,27
2021-01-04 00:16:57,146
2021-01-04 00:16:58,28
2021-01-04 00:17:00,36
2021-01-04 00:17:02,110
2021-01-04 00:17:04,62
2021-01-04 00:17:05,100
2021-01-04 00:17:07,133
2021-01-04 00:17:09,2
2021-01-04 00:17:10,81
2021-01-04 00:17:11,147
2021-01-04 00:17:12,90
2021-01-04 00:17:14,118
2021-01-04 00:17:16,37
2021-01-04 00:17:17,0
2021-01-04 00:17:19,67
2021-01-04 00:17:20,131
2021-01-04 00:17:21,31
2021-01-04 00:17:23,144
2021-01-04 00:17:25,59
2021-01-04 00:17:27,38
2021-01-04 00:17:33,103
2021-01-04 00:17:34,83
2021-01-04 00:17:36,88
2021-01-04 00:17:37,0
2021-01-04 00:17:39,7
2021-01-04 00:17:40,115
2021-01-04 00:17:41,33
2021-01-04 00:17:44,23
2021-01-04 00:17:48,37
2021-01-04 00:17:49,17
2021-01-04 00:17:50,84
2021-01-04 00:17:55,37
2021-01-04 00:17:57,83
2021-01-04 00:17:58,95
2021-01-04 00:17:59,81
2021-01-04 00:18:01,30
2021-01-04 00:18:06,73
2021-01-04 00:18:08,75
2021-01-04 00:18:09,144
2021-01-04 00:18:10,123
2021-01-04 00:18:11,7
2021-01-04 00:18:13,146
2021-01-04 00:18:19,50
2021-01-04 00:18:25,83
2021-01-04 00:18:27,134
2021-01-04 00:18:28,23
2021-01-04 00:18:29,47
2021-01-04 00:18:31,40
2021-01-04 00:18:33,68
2021-01-04 00:18:34,119
2021-01-04 00:18:36,39
2021-01-04 00:18:40,3
2021-01-04 00:18:41,68
2021-01-04 00:18:42,47
2021-01-04 00:18:46,45
2021-01-04 00:18:47,19
2021-01-04 00:18:49,13
2021-01-04 00:18:51,54
2021-01-04 00:18:54,94
2021-01-04 00:18:57,144
2021-01-04 00:18:59,41
2021-01-04 00:19:02,111
2021-01-04 00:19:03,11
2021-01-04 00:19:06,113
2021-01-04 00:19:10,78
2021-01-04 00:19:11,105
2021-01-04 00:19:12,142
2021-01-04 00:19:14,138
2021-01-04 00:19:15,142
2021-01-04 00:19:17,68
2021-01-04 00:19:19,68
2021-01-04 00:19:20,121
2021-01-04 00:19:21,143
2021-01-04 00:19:22,103
2021-01-04 00:19:24,136
2021-01-04 00:19:25,61
2021-01-04 00:19:26,25
2021-01-04 00:19:29,104
2021-01-04 00:19:30,36
2021-01-04 00:19:31,121
2021-01-04 00:19:33,110
2021-01-04 00:19:34,41
2021-01-04 00:19:35,12
2021-01-04 00:19:36,20
2021-01-04 00:19:38,22
2021-01-04 00:19:41,18
2021-01-04 00:19:42,64
2021-01-04 00:19:43,61
2021-01-04 00:19:45,7
2021-01-04 00:19:46,18
2021-01-04 00:19:49,53
2021-01-04 00:19:50,85
2021-01-04 00:19:52,7
2021-01-04 00:19:53,149
2021-01-04 00:19:56,125
2021-01-04 00:19:57,139
2021-01-04 00:19:58,133
2021-01-04 00:19:59,125
2021-01-04 00:20:01,42
2021-01-04 00:20:02,53
2021-01-04 00:20:04,102
2021-01-04 00:20:05,20
2021-01-04 00:20:06,34
2021-01-04 00:20:11,55
2021-01-04 00:20:13,63
2021-01-04 00:20:17,29
2021-01-04 00:20:19,64
2021-01-04 00:20:20,109
2021-01-04 00:20:21,122
2021-01-04 00:20:24,141
2021-01-04 00:20:26,102
2021-01-04 00:20:28,77
2021-01-04 00:20:30,137
2021-01-04 00:20:31,146
2021-01-04 00:20:35,16
2021-01-04 00:20:39,0
2021-01-04 00:20:41,29
2021-01-04 00:20:42,5
2021-01-04 00:20:46,34
2021-01-04 00:20:48,121
2021-01-04 00:20:49,82
2021-01-04 00:20:51,98
2021-01-04 00:20:53,112
2021-01-04 00:20:54,36
2021-01-04 00:20:55,29
2021-01-04 00:20:56,110
2021-01-04 00:21:00,149
2021-01-04 00:21:01,124
2021-01-04 00:21:03,35
2021-01-04 00:21:07,15
2021-01-04 00:21:09,138
2021-01-04 00:21:12,53
2021-01-04 00:21:13,128
2021-01-04 00:21:15,59
2021-01-04 00:21:16,37
2021-01-04 00:21:17,14
2021-01-04 00:21:18,42
2021-01-04 00:21:19,57
2021-01-04 00:21:24,127
2021-01-04 00:21:25,130
2021-01-04 00:21:28,45
2021-01-04 00:21:29,83
2021-01-04 00:21:30,38
2021-01-04 00:21:35,15
2021-01-04 00:21:37,74
2021-01-04 00:21:40,62
2021-01-04 00:21:43,32
2021-01-04 00:21:49,147
2021-01-04 00:21:53,105
2021-01-04 00:21:55,67
2021-01-04 00:21:57,48
2021-01-04 00:21:58,29
2021-01-04 00:21:59,48
2021-01-04 00:22:01,141
2021-01-04 00:22:02,138
2021-01-04 00:22:05,85
2021-01-04 00:22:06,84
2021-01-04 00:22:07,116
2021-01-04 00:22:08,96
2021-01-04 00:22:09,75
2021-01-04 00:22:10,28
2021-01-04 00:22:12,7
2021-01-04 00:22:13,84
2021-01-04 00:22:14,123
2021-01-04 00:22:17,89
2021-01-04 00:22:19,70
2021-01-04 00:22:23,31
2021-01-04 00:22:25,48
2021-01-04 00:22:26,61
2021-01-04 00:22:28,111
2021-01-04 00:22:29,93
2021-01-04 00:22:32,98
2021-01-04 00:22:36,145
2021-01-04 00:22:37,109
2021-01-04 00:22:41,61
2021-01-04 00:22:42,50
2021-01-04 00:22:44,30
2021-01-04 00:22:46,54
2021-01-04 00:22:48,83
2021-01-04 00:22:50,57
2021-01-04 00:22:51,53
2021-01-04 00:22:52,39
2021-01-04 00:22:54,64
2021-01-04 00:22:55,64
2021-01-04 00:22:57,6
2021-01-04 00:23:00,97
2021-01-04 00:23:04,1
2021-01-04 00:23:07,39
2021-01-04 00:23:08,29
2021-01-04 00:23:09,90
2021-01-04 00:23:10,16
2021-01-04 00:23:13,101
2021-01-04 00:23:17,139
2021-01-04 00:23:18,2
2021-01-04 00:23:22,66
2021-01-04 00:23:25,51
2021-01-04 00:23:26,110
2021-01-04 00:23:31,20
2021-01-04 00:23:32,29
2021-01-04 00:23:33,97
2021-01-04 00:23:34,79
2021-01-04 00:23:35,124
2021-01-04 00:23:36,72
2021-01-04 00:23:37,78
2021-01-04 00:23:39,64
2021-01-04 00:23:41,131
2021-01-04 00:23:43,30
2021-01-04 00:23:44,105
2021-01-04 00:23:47,148
2021-01-04 00:23:49,51
2021-01-04 00:23:50,2
2021-01-04 00:24:01,19
2021-01-04 00:24:02,43
2021-01-04 00:24:03,64
2021-01-04 00:24:05,22
2021-01-04 00:24:07,85
2021-01-04 00:24:08,94
2021-01-04 00:24:09,81
2021-01-04 00:24:10,64
2021-01-04 00:24:11,72
2021-01-04 00:24:12,115
2021-01-04 00:24:14,128
2021-01-04 00:24:17,63
2021-01-04 00:24:18,123
2021-01-04 00:24:21,65
2021-01-04 00:24:23,18
2021-01-04 00:24:25,122
2021-01-04 00:24:29,136
2021-01-04 00:24:30,78
2021-01-04 00:24:32,0
2021-01-04 00:24:34,66
2021-01-04 00:24:36,56
2021-01-04 00:24:37,4
2021-01-04 00:24:38,31
2021-01-04 00:24:39,143
2021-01-04 00:24:40,47
2021-01-04 00:24:42,5
2021-01-04 00:24:43,1
2021-01-04 00:24:48,142
2021-01-04 00:24:51,90
2021-01-04 00:24:52,126
2021-01-04 00:24:53,66
2021-01-04 00:24:58,127
2021-01-04 00:24:59,59
2021-01-04 00:25:01,39
2021-01-04 00:25:02,70
2021-01-04 00:25:07,90
2021-01-04 00:25:08,112
2021-01-04 00:25:10,102
2021-01-04 00:25:12,85
2021-01-04 00:25:13,68
2021-01-04 00:25:16,134
2021-01-04 00:25:17,146
2021-01-04 00:25:18,115
2021-01-04 00:25:19,89
2021-01-04 00:25:20,140
2021-01-04 00:25:22,26
2021-01-04 00:25:25,120
2021-01-04 00:25:30,82
2021-01-04 00:25:34,144
2021-01-04 00:25:36,134
2021-01-04 00:25:38,24
2021-01-04 00:25:40,140
2021-01-04 00:25:43,112
2021-01-04 00:25:49,58
2021-01-04 00:25:50,25
2021-01-04 00:25:53,148
2021-01-04 00:25:56,17
2021-01-04 00:26:00,133
2021-01-04 00:26:01,127
2021-01-04 00:26:06,96
2021-01-04 00:26:07,82
2021-01-04 00:26:08,104
2021-01-04 00:26:10,139
2021-01-04 00:26:11,135
2021-01-04 00:26:12,20
2021-01-04 00:26:14,16
2021-01-04 00:26:15,104
2021-01-04 00:26:16,91
2021-01-04 00:26:19,25
2021-01-04 00:26:20,28
2021-01-04 00:26:21,132
2021-01-04 00:26:22,69
2021-01-04 00:26:23,42
2021-01-04 00:26:24,100
2021-01-04 00:26:26,90
2021-01-04 00:26:28,135
2021-01-04 00:26:29,101
2021-01-04 00:26:32,54
2021-01-04 00:26:35,22
2021-01-04 00:26:38,148
2021-01-04 00:26:39,9
2021-01-04 00:26:40,45
2021-01-04 00:26:41,108
2021-01-04 00:26:42,10
2021-01-04 00:26:43,15
2021-01-04 00:26:48,81
2021-01-04 00:26:56,94
2021-01-04 00:26:58,35
2021-01-04 00:26:59,130
2021-01-04 00:27:03,148
2021-01-04 00:27:04,64
2021-01-04 00:27:05,43
2021-01-04 00:27:07,5
2021-01-04 00:27:10,4
2021-01-04 00:27:12,77
2021-01-04 00:27:13,93
2021-01-04 00:27:15,15
2021-01-04 00:27:17,13
2021-01-04 00:27:18,100
2021-01-04 00:27:19,66
2021-01-04 00:27:20,65
2021-01-04 00:27:21,54
2021-01-04 00:27:22,56
2021-01-04 00:27:24,41
2021-01-04 00:27:25,102
2021-01-04 00:27:27,40
2021-01-04 00:27:28,44
2021-01-04 00:27:29,94
2021-01-04 00:27:31,5
2021-01-04 00:27:32,3
2021-01-04 00:27:33,115
2021-01-04 00:27:34,93
2021-01-04 00:27:35,86
2021-01-04 00:27:36,25
2021-01-04 00:27:39,146
2021-01-04 00:27:41,80
2021-01-04 00:27:42,109
2021-01-04 00:27:44,122
2021-01-04 00:27:45,78
2021-01-04 00:27:48,55
2021-01-04 00:27:50,78
2021-01-04 00:27:51,122
2021-01-04 00:27:52,2
2021-01-04 00:27:53,66
2021-01-04 00:27:55,88
2021-01-04 00:27:57,89
2021-01-04 00:27:59,8
2021-01-04 00:28:01,93
2021-01-04 00:28:02,148
2021-01-04 00:28:04,24
2021-01-04 00:28:07,131
2021-01-04 00:28:08,113
2021-01-04 00:28:09,78
2021-01-04 00:28:10,58
2021-01-04 00:28:11,59
2021-01-04 00:28:12,4
2021-01-04 00:28:13,70
2021-01-04 00:28:16,67
2021-01-04 00:28:17,12
2021-01-04 00:28:24,120
2021-01-04 00:28:25,13
2021-01-04 00:28:27,64
2021-01-04 00:28:29,124
2021-01-04 00:28:31,88
2021-01-04 00:28:32,79
2021-01-04 00:28:33,80
2021-01-04 00:28:34,22
2021-01-04 00:28:35,80
2021-01-04 00:28:37,68
2021-01-04 00:28:38,115
2021-01-04 00:28:41,134
2021-01-04 00:28:48,64
2021-01-04 00:28:51,46
2021-01-04 00:28:56,77
2021-01-04 00:28:58,81
2021-01-04 00:29:01,5
2021-01-04 00:29:02,140
2021-01-04 00:29:04,117
2021-01-04 00:29:07,91
2021-01-04 00:29:09,144
2021-01-04 00:29:11,16
2021-01-04 00:29:14,21
2021-01-04 00:29:16,116
2021-01-04 00:29:21,102
2021-01-04 00:29:22,91
2021-01-04 00:29:23,112
2021-01-04 00:29:24,109
2021-01-04 00:29:25,132
2021-01-04 00:29:28,53
2021-01-04 00:29:29,111
2021-01-04 00:29:30,136
2021-01-04 00:29:31,126
2021-01-04 00:29:32,129
2021-01-04 00:29:36,1
2021-01-04 00:29:39,11
2021-01-04 00:29:44,51
2021-01-04 00:29:46,124
2021-01-04 00:29:47,15
2021-01-04 00:29:48,144
2021-01-04 00:29:50,12
2021-01-04 00:29:52,28
2021-01-04 00:29:53,89
2021-01-04 00:29:55,113
2021-01-04 00:29:57,26
2021-01-04 00:29:58,5
2021-01-04 00:29:59,138
2021-01-04 00:30:00,56
