timestamp,value
2021-01-08 00:04:58,147
2021-01-08 00:05:00,123
2021-01-08 00:05:01,230
2021-01-08 00:05:03,211
2021-01-08 00:05:04,121
2021-01-08 00:05:05,245
2021-01-08 00:05:06,169
2021-01-08 00:05:07,157
2021-01-08 00:05:08,176
2021-01-08 00:05:09,157
2021-01-08 00:05:11,175
2021-01-08 00:05:12,227
2021-01-08 00:05:13,94
2021-01-08 00:05:14,128
2021-01-08 00:05:16,199
2021-01-08 00:05:17,178
2021-01-08 00:05:21,163
2021-01-08 00:05:23,103
2021-01-08 00:05:24,176
2021-01-08 00:05:26,116
2021-01-08 00:05:27,197
2021-01-08 00:05:28,72
2021-01-08 00:05:30,119
2021-01-08 00:05:33,224
2021-01-08 00:05:38,199
2021-01-08 00:05:42,96
2021-01-08 00:05:44,249
2021-01-08 00:05:47,93
2021-01-08 00:05:49,59
2021-01-08 00:05:50,71
2021-01-08 00:05:51,56
2021-01-08 00:05:53,132
2021-01-08 00:05:55,226
2021-01-08 00:05:58,186
2021-01-08 00:05:59,208
2021-01-08 00:06:01,82
2021-01-08 00:06:02,120
2021-01-08 00:06:05,76
2021-01-08 00:06:06,223
2021-01-08 00:06:09,208
2021-01-08 00:06:11,142
2021-01-08 00:06:13,204
2021-01-08 00:06:17,92
2021-01-08 00:06:18,166
2021-01-08 00:06:19,191
2021-01-08 00:06:20,90
2021-01-08 00:06:22,105
2021-01-08 00:06:23,236
2021-01-08 00:06:24,235
2021-01-08 00:06:25,148
2021-01-08 00:06:27,99
2021-01-08 00:06:28,242
2021-01-08 00:06:31,52
2021-01-08 00:06:34,99
2021-01-08 00:06:35,179
2021-01-08 00:06:36,222
2021-01-08 00:06:37,185
2021-01-08 00:06:38,227
2021-01-08 00:06:39,215
2021-01-08 00:06:40,62
2021-01-08 00:06:41,120
2021-01-08 00:06:42,148
2021-01-08 00:06:45,194
2021-01-08 00:06:46,187
2021-01-08 00:06:48,139
2021-01-08 00:06:52,176
2021-01-08 00:06:53,223
2021-01-08 00:06:56,244
2021-01-08 00:06:57,191
2021-01-08 00:06:59,234
2021-01-08 00:07:02,222
2021-01-08 00:07:03,76
2021-01-08 00:07:06,190
2021-01-08 00:07:08,210
2021-01-08 00:07:10,166
2021-01-08 00:07:11,229
2021-01-08 00:07:16,68
2021-01-08 00:07:17,217
2021-01-08 00:07:18,242
2021-01-08 00:07:19,90
2021-01-08 00:07:21,186
2021-01-08 00:07:22,112
2021-01-08 00:07:24,182
2021-01-08 00:07:25,141
2021-01-08 00:07:27,79
2021-01-08 00:07:29,172
2021-01-08 00:07:32,67
2021-01-08 00:07:34,76
2021-01-08 00:07:35,87
2021-01-08 00:07:37,128
2021-01-08 00:07:38,71
2021-01-08 00:07:39,142
2021-01-08 00:07:40,246
2021-01-08 00:07:41,58
2021-01-08 00:07:42,161
2021-01-08 00:07:44,238
2021-01-08 00:07:45,72
2021-01-08 00:07:46,155
2021-01-08 00:07:47,68
2021-01-08 00:07:48,192
2021-01-08 00:07:49,60
2021-01-08 00:07:50,237
2021-01-08 00:07:51,218
2021-01-08 00:07:52,145
2021-01-08 00:07:53,108
2021-01-08 00:07:54,92
2021-01-08 00:07:56,165
2021-01-08 00:07:57,158
2021-01-08 00:07:58,90
2021-01-08 00:07:59,132
2021-01-08 00:08:01,184
2021-01-08 00:08:02,176
2021-01-08 00:08:04,240
2021-01-08 00:08:05,195
2021-01-08 00:08:07,109
2021-01-08 00:08:08,204
2021-01-08 00:08:09,54
2021-01-08 00:08:10,121
2021-01-08 00:08:11,199
2021-01-08 00:08:12,227
2021-01-08 00:08:14,244
2021-01-08 00:08:18,71
2021-01-08 00:08:19,157
2021-01-08 00:08:22,234
2021-01-08 00:08:24,194
2021-01-08 00:08:25,230
2021-01-08 00:08:28,243
2021-01-08 00:08:29,249
2021-01-08 00:08:30,149
2021-01-08 00:08:32,94
2021-01-08 00:08:33,111
2021-01-08 00:08:34,177
2021-01-08 00:08:36,58
2021-01-08 00:08:37,206
2021-01-08 00:08:39,157
2021-01-08 00:08:40,66
2021-01-08 00:08:42,204
2021-01-08 00:08:43,203
2021-01-08 00:08:44,70
2021-01-08 00:08:45,220
2021-01-08 00:08:51,73
2021-01-08 00:08:52,172
2021-01-08 00:08:55,178
2021-01-08 00:08:56,212
2021-01-08 00:09:03,52
2021-01-08 00:09:04,156
2021-01-08 00:09:06,104
2021-01-08 00:09:08,76
2021-01-08 00:09:09,211
2021-01-08 00:09:10,113
2021-01-08 00:09:16,99
2021-01-08 00:09:20,154
2021-01-08 00:09:21,51
2021-01-08 00:09:22,222
2021-01-08 00:09:23,242
2021-01-08 00:09:24,147
2021-01-08 00:09:25,178
2021-01-08 00:09:27,108
2021-01-08 00:09:32,238
2021-01-08 00:09:33,205
2021-01-08 00:09:35,167
2021-01-08 00:09:37,239
2021-01-08 00:09:38,86
2021-01-08 00:09:41,204
2021-01-08 00:09:42,199
2021-01-08 00:09:43,240
2021-01-08 00:09:45,70
2021-01-08 00:09:48,228
2021-01-08 00:09:49,187
2021-01-08 00:09:50,175
2021-01-08 00:09:52,125
2021-01-08 00:09:53,67
2021-01-08 00:09:56,166
2021-01-08 00:10:02,89
2021-01-08 00:10:09,102
2021-01-08 00:10:11,152
2021-01-08 00:10:12,150
2021-01-08 00:10:14,157
2021-01-08 00:10:16,166
2021-01-08 00:10:18,94
2021-01-08 00:10:20,174
2021-01-08 00:10:21,76
2021-01-08 00:10:24,172
2021-01-08 00:10:25,226
2021-01-08 00:10:26,160
2021-01-08 00:10:28,141
2021-01-08 00:10:29,96
2021-01-08 00:10:31,112
2021-01-08 00:10:32,246
2021-01-08 00:10:34,195
2021-01-08 00:10:40,244
2021-01-08 00:10:41,114
2021-01-08 00:10:42,159
2021-01-08 00:10:44,126
2021-01-08 00:10:46,103
2021-01-08 00:10:47,121
2021-01-08 00:10:48,83
2021-01-08 00:10:49,57
2021-01-08 00:10:51,62
2021-01-08 00:10:52,161
2021-01-08 00:10:53,120
2021-01-08 00:10:55,53
2021-01-08 00:10:56,220
2021-01-08 00:10:58,52
2021-01-08 00:10:59,198
2021-01-08 00:11:00,65
2021-01-08 00:11:02,208
2021-01-08 00:11:03,224
2021-01-08 00:11:04,210
2021-01-08 00:11:05,215
2021-01-08 00:11:06,52
2021-01-08 00:11:08,144
2021-01-08 00:11:09,224
2021-01-08 00:11:10,182
2021-01-08 00:11:11,163
2021-01-08 00:11:12,112
2021-01-08 00:11:13,230
2021-01-08 00:11:14,116
2021-01-08 00:11:15,209
2021-01-08 00:11:16,213
2021-01-08 00:11:17,123
2021-01-08 00:11:20,240
2021-01-08 00:11:21,243
2021-01-08 00:11:22,228
2021-01-08 00:11:24,138
2021-01-08 00:11:26,94
2021-01-08 00:11:27,227
2021-01-08 00:11:29,214
2021-01-08 00:11:30,102
2021-01-08 00:11:31,207
2021-01-08 00:11:32,248
2021-01-08 00:11:35,169
2021-01-08 00:11:38,110
2021-01-08 00:11:40,231
2021-01-08 00:11:41,52
2021-01-08 00:11:42,94
2021-01-08 00:11:44,209
2021-01-08 00:11:45,210
2021-01-08 00:11:46,78
2021-01-08 00:11:48,57
2021-01-08 00:11:49,151
2021-01-08 00:11:52,146
2021-01-08 00:11:53,131
2021-01-08 00:11:56,230
2021-01-08 00:11:58,177
2021-01-08 00:12:04,200
2021-01-08 00:12:08,88
2021-01-08 00:12:10,221
2021-01-08 00:12:21,100
2021-01-08 00:12:22,193
2021-01-08 00:12:26,89
2021-01-08 00:12:32,190
2021-01-08 00:12:33,194
2021-01-08 00:12:35,199
2021-01-08 00:12:36,75
2021-01-08 00:12:38,65
2021-01-08 00:12:39,71
2021-01-08 00:12:40,234
2021-01-08 00:12:51,142
2021-01-08 00:12:52,190
2021-01-08 00:12:53,182
2021-01-08 00:12:55,74
2021-01-08 00:12:57,86
2021-01-08 00:12:59,105
2021-01-08 00:13:02,82
2021-01-08 00:13:04,80
2021-01-08 00:13:06,216
2021-01-08 00:13:07,202
2021-01-08 00:13:08,178
2021-01-08 00:13:10,235
2021-01-08 00:13:13,234
2021-01-08 00:13:14,149
2021-01-08 00:13:16,201
2021-01-08 00:13:17,249
2021-01-08 00:13:18,67
2021-01-08 00:13:20,149
2021-01-08 00:13:22,164
2021-01-08 00:13:23,59
2021-01-08 00:13:24,134
2021-01-08 00:13:26,127
2021-01-08 00:13:28,64
2021-01-08 00:13:29,234
2021-01-08 00:13:30,239
2021-01-08 00:13:31,229
2021-01-08 00:13:32,88
2021-01-08 00:13:33,131
2021-01-08 00:13:37,63
2021-01-08 00:13:40,86
2021-01-08 00:13:41,216
2021-01-08 00:13:43,190
2021-01-08 00:13:50,78
2021-01-08 00:13:51,246
2021-01-08 00:13:53,239
2021-01-08 00:13:55,208
2021-01-08 00:13:58,164
2021-01-08 00:13:59,94
2021-01-08 00:14:01,244
2021-01-08 00:14:02,70
2021-01-08 00:14:04,233
2021-01-08 00:14:08,186
2021-01-08 00:14:12,74
2021-01-08 00:14:13,149
2021-01-08 00:14:14,220
2021-01-08 00:14:16,200
2021-01-08 00:14:17,91
2021-01-08 00:14:19,224
2021-01-08 00:14:21,220
2021-01-08 00:14:22,121
2021-01-08 00:14:25,205
2021-01-08 00:14:26,67
2021-01-08 00:14:27,59
2021-01-08 00:14:28,115
2021-01-08 00:14:30,87
2021-01-08 00:14:33,72
2021-01-08 00:14:34,147
2021-01-08 00:14:35,176
2021-01-08 00:14:36,206
2021-01-08 00:14:38,158
2021-01-08 00:14:39,201
2021-01-08 00:14:40,221
2021-01-08 00:14:43,164
2021-01-08 00:14:44,145
2021-01-08 00:14:45,81
2021-01-08 00:14:46,93
2021-01-08 00:14:49,248
2021-01-08 00:14:56,157
2021-01-08 00:14:58,179
2021-01-08 00:15:02,159
2021-01-08 00:15:05,95
2021-01-08 00:15:06,235
2021-01-08 00:15:12,88
2021-01-08 00:15:14,119
2021-01-08 00:15:15,89
2021-01-08 00:15:20,193
2021-01-08 00:15:21,232
2021-01-08 00:15:23,122
2021-01-08 00:15:26,205
2021-01-08 00:15:28,76
2021-01-08 00:15:29,94
2021-01-08 00:15:31,92
2021-01-08 00:15:32,199
2021-01-08 00:15:33,182
2021-01-08 00:15:34,81
2021-01-08 00:15:35,76
2021-01-08 00:15:36,75
2021-01-08 00:15:38,142
2021-01-08 00:15:40,238
2021-01-08 00:15:43,67
2021-01-08 00:15:45,248
2021-01-08 00:15:47,193
2021-01-08 00:15:48,127
2021-01-08 00:15:49,218
2021-01-08 00:15:50,153
2021-01-08 00:15:51,71
2021-01-08 00:15:52,234
2021-01-08 00:15:53,178
2021-01-08 00:15:54,89
2021-01-08 00:15:55,93
2021-01-08 00:15:57,67
2021-01-08 00:16:00,100
2021-01-08 00:16:02,204
2021-01-08 00:16:03,151
2021-01-08 00:16:04,171
2021-01-08 00:16:05,230
2021-01-08 00:16:06,91
2021-01-08 00:16:07,202
2021-01-08 00:16:08,248
2021-01-08 00:16:10,69
2021-01-08 00:16:14,161
2021-01-08 00:16:15,139
2021-01-08 00:16:18,217
2021-01-08 00:16:19,101
2021-01-08 00:16:20,108
2021-01-08 00:16:21,238
2021-01-08 00:16:23,186
2021-01-08 00:16:25,187
2021-01-08 00:16:26,122
2021-01-08 00:16:28,247
2021-01-08 00:16:29,228
2021-01-08 00:16:30,93
2021-01-08 00:16:31,65
2021-01-08 00:16:33,138
2021-01-08 00:16:38,57
2021-01-08 00:16:41,94
2021-01-08 00:16:42,196
2021-01-08 00:16:43,231
2021-01-08 00:16:45,175
2021-01-08 00:16:47,83
2021-01-08 00:16:48,107
2021-01-08 00:16:49,203
2021-01-08 00:16:52,93
2021-01-08 00:16:57,97
2021-01-08 00:16:58,62
2021-01-08 00:17:00,247
2021-01-08 00:17:02,246
2021-01-08 00:17:04,213
2021-01-08 00:17:05,60
2021-01-08 00:17:07,129
2021-01-08 00:17:09,215
2021-01-08 00:17:10,223
2021-01-08 00:17:11,223
2021-01-08 00:17:12,141
2021-01-08 00:17:14,121
2021-01-08 00:17:16,207
2021-01-08 00:17:17,160
2021-01-08 00:17:19,71
2021-01-08 00:17:20,170
2021-01-08 00:17:21,222
2021-01-08 00:17:23,85
2021-01-08 00:17:25,93
2021-01-08 00:17:27,184
2021-01-08 00:17:33,232
2021-01-08 00:17:34,130
2021-01-08 00:17:36,91
2021-01-08 00:17:37,235
2021-01-08 00:17:39,199
2021-01-08 00:17:40,210
2021-01-08 00:17:41,158
2021-01-08 00:17:44,82
2021-01-08 00:17:48,70
2021-01-08 00:17:49,88
2021-01-08 00:17:50,196
2021-01-08 00:17:55,196
2021-01-08 00:17:57,204
2021-01-08 00:17:58,160
2021-01-08 00:17:59,157
2021-01-08 00:18:01,182
2021-01-08 00:18:06,137
2021-01-08 00:18:08,77
2021-01-08 00:18:09,102
2021-01-08 00:18:10,60
2021-01-08 00:18:11,198
2021-01-08 00:18:13,70
2021-01-08 00:18:19,153
2021-01-08 00:18:25,164
2021-01-08 00:18:27,121
2021-01-08 00:18:28,194
2021-01-08 00:18:29,174
2021-01-08 00:18:31,213
2021-01-08 00:18:33,117
2021-01-08 00:18:34,54
2021-01-08 00:18:36,217
2021-01-08 00:18:40,136
2021-01-08 00:18:41,162
2021-01-08 00:18:42,157
2021-01-08 00:18:46,69
2021-01-08 00:18:47,67
2021-01-08 00:18:49,183
2021-01-08 00:18:51,213
2021-01-08 00:18:54,230
2021-01-08 00:18:57,245
2021-01-08 00:18:59,103
2021-01-08 00:19:02,182
2021-01-08 00:19:03,122
2021-01-08 00:19:06,200
2021-01-08 00:19:10,179
2021-01-08 00:19:11,236
2021-01-08 00:19:12,138
2021-01-08 00:19:14,125
2021-01-08 00:19:15,61
2021-01-08 00:19:17,118
2021-01-08 00:19:19,150
2021-01-08 00:19:20,121
2021-01-08 00:19:21,115
2021-01-08 00:19:22,221
2021-01-08 00:19:24,90
2021-01-08 00:19:25,53
2021-01-08 00:19:26,68
2021-01-08 00:19:29,234
2021-01-08 00:19:30,132
2021-01-08 00:19:31,62
2021-01-08 00:19:33,111
2021-01-08 00:19:34,88
2021-01-08 00:19:35,122
2021-01-08 00:19:36,66
2021-01-08 00:19:38,96
2021-01-08 00:19:41,95
2021-01-08 00:19:42,59
2021-01-08 00:19:43,70
2021-01-08 00:19:45,193
2021-01-08 00:19:46,152
2021-01-08 00:19:49,183
2021-01-08 00:19:50,171
2021-01-08 00:19:52,71
2021-01-08 00:19:53,97
2021-01-08 00:19:56,148
2021-01-08 00:19:57,199
2021-01-08 00:19:58,135
2021-01-08 00:19:59,132
2021-01-08 00:20:01,128
2021-01-08 00:20:02,135
2021-01-08 00:20:04,157
2021-01-08 00:20:05,242
2021-01-08 00:20:06,129
2021-01-08 00:20:11,222
2021-01-08 00:20:13,97
2021-01-08 00:20:17,164
2021-01-08 00:20:19,139
2021-01-08 00:20:20,83
2021-01-08 00:20:21,217
2021-01-08 00:20:24,116
2021-01-08 00:20:26,71
2021-01-08 00:20:28,246
2021-01-08 00:20:30,208
2021-01-08 00:20:31,161
2021-01-08 00:20:35,164
2021-01-08 00:20:39,66
2021-01-08 00:20:41,86
2021-01-08 00:20:42,129
2021-01-08 00:20:46,131
2021-01-08 00:20:48,70
2021-01-08 00:20:49,169
2021-01-08 00:20:51,193
2021-01-08 00:20:53,176
2021-01-08 00:20:54,196
2021-01-08 00:20:55,179
2021-01-08 00:20:56,93
2021-01-08 00:21:00,133
2021-01-08 00:21:01,62
2021-01-08 00:21:03,67
2021-01-08 00:21:07,86
2021-01-08 00:21:09,177
2021-01-08 00:21:12,151
2021-01-08 00:21:13,114
2021-01-08 00:21:15,249
2021-01-08 00:21:16,224
2021-01-08 00:21:17,63
2021-01-08 00:21:18,115
2021-01-08 00:21:19,64
2021-01-08 00:21:24,209
2021-01-08 00:21:25,248
2021-01-08 00:21:28,67
2021-01-08 00:21:29,197
2021-01-08 00:21:30,102
2021-01-08 00:21:35,95
2021-01-08 00:21:37,193
2021-01-08 00:21:40,186
2021-01-08 00:21:43,199
2021-01-08 00:21:49,71
2021-01-08 00:21:53,160
2021-01-08 00:21:55,91
2021-01-08 00:21:57,245
2021-01-08 00:21:58,126
2021-01-08 00:21:59,170
2021-01-08 00:22:01,165
2021-01-08 00:22:02,155
2021-01-08 00:22:05,135
2021-01-08 00:22:06,247
2021-01-08 00:22:07,74
2021-01-08 00:22:08,231
2021-01-08 00:22:09,107
2021-01-08 00:22:10,88
2021-01-08 00:22:12,138
2021-01-08 00:22:13,53
2021-01-08 00:22:14,60
2021-01-08 00:22:17,226
2021-01-08 00:22:19,129
2021-01-08 00:22:23,126
2021-01-08 00:22:25,227
2021-01-08 00:22:26,209
2021-01-08 00:22:28,166
2021-01-08 00:22:29,238
2021-01-08 00:22:32,127
2021-01-08 00:22:36,126
2021-01-08 00:22:37,138
2021-01-08 00:22:41,191
2021-01-08 00:22:42,231
2021-01-08 00:22:44,156
2021-01-08 00:22:46,120
2021-01-08 00:22:48,112
2021-01-08 00:22:50,72
2021-01-08 00:22:51,80
2021-01-08 00:22:52,196
2021-01-08 00:22:54,78
2021-01-08 00:22:55,188
2021-01-08 00:22:57,198
2021-01-08 00:23:00,112
2021-01-08 00:23:04,121
2021-01-08 00:23:07,176
2021-01-08 00:23:08,232
2021-01-08 00:23:09,52
2021-01-08 00:23:10,131
2021-01-08 00:23:13,169
2021-01-08 00:23:17,221
2021-01-08 00:23:18,50
2021-01-08 00:23:22,210
2021-01-08 00:23:25,194
2021-01-08 00:23:26,161
2021-01-08 00:23:31,92
2021-01-08 00:23:32,205
2021-01-08 00:23:33,235
2021-01-08 00:23:34,240
2021-01-08 00:23:35,189
2021-01-08 00:23:36,137
2021-01-08 00:23:37,116
2021-01-08 00:23:39,133
2021-01-08 00:23:41,138
2021-01-08 00:23:43,202
2021-01-08 00:23:44,184
2021-01-08 00:23:47,83
2021-01-08 00:23:49,86
2021-01-08 00:23:50,199
2021-01-08 00:24:01,139
2021-01-08 00:24:02,134
2021-01-08 00:24:03,182
2021-01-08 00:24:05,209
2021-01-08 00:24:07,87
2021-01-08 00:24:08,138
2021-01-08 00:24:09,133
2021-01-08 00:24:10,239
2021-01-08 00:24:11,145
2021-01-08 00:24:12,222
2021-01-08 00:24:14,107
2021-01-08 00:24:17,205
2021-01-08 00:24:18,81
2021-01-08 00:24:21,246
2021-01-08 00:24:23,126
2021-01-08 00:24:25,241
2021-01-08 00:24:29,194
2021-01-08 00:24:30,173
2021-01-08 00:24:32,211
2021-01-08 00:24:34,231
2021-01-08 00:24:36,195
2021-01-08 00:24:37,174
2021-01-08 00:24:38,92
2021-01-08 00:24:39,122
2021-01-08 00:24:40,56
2021-01-08 00:24:42,147
2021-01-08 00:24:43,178
2021-01-08 00:24:48,133
2021-01-08 00:24:51,216
2021-01-08 00:24:52,110
2021-01-08 00:24:53,184
2021-01-08 00:24:58,171
2021-01-08 00:24:59,118
2021-01-08 00:25:01,87
2021-01-08 00:25:02,89
2021-01-08 00:25:07,98
2021-01-08 00:25:08,53
2021-01-08 00:25:10,97
2021-01-08 00:25:12,79
2021-01-08 00:25:13,162
2021-01-08 00:25:16,132
2021-01-08 00:25:17,63
2021-01-08 00:25:18,151
2021-01-08 00:25:19,104
2021-01-08 00:25:20,243
2021-01-08 00:25:22,216
2021-01-08 00:25:25,241
2021-01-08 00:25:30,194
2021-01-08 00:25:34,178
2021-01-08 00:25:36,161
2021-01-08 00:25:38,109
2021-01-08 00:25:40,163
2021-01-08 00:25:43,197
2021-01-08 00:25:49,50
2021-01-08 00:25:50,188
2021-01-08 00:25:53,118
2021-01-08 00:25:56,171
2021-01-08 00:26:00,123
2021-01-08 00:26:01,186
2021-01-08 00:26:06,216
2021-01-08 00:26:07,206
2021-01-08 00:26:08,177
2021-01-08 00:26:10,86
2021-01-08 00:26:11,171
2021-01-08 00:26:12,167
2021-01-08 00:26:14,91
2021-01-08 00:26:15,62
2021-01-08 00:26:16,70
2021-01-08 00:26:19,72
2021-01-08 00:26:20,152
2021-01-08 00:26:21,195
2021-01-08 00:26:22,68
2021-01-08 00:26:23,114
2021-01-08 00:26:24,111
2021-01-08 00:26:26,57
2021-01-08 00:26:28,181
2021-01-08 00:26:29,211
2021-01-08 00:26:32,135
2021-01-08 00:26:35,199
2021-01-08 00:26:38,215
2021-01-08 00:26:39,201
2021-01-08 00:26:40,200
2021-01-08 00:26:41,64
2021-01-08 00:26:42,218
2021-01-08 00:26:43,175
2021-01-08 00:26:48,92
2021-01-08 00:26:56,57
2021-01-08 00:26:58,56
2021-01-08 00:26:59,74
2021-01-08 00:27:03,113
2021-01-08 00:27:04,218
2021-01-08 00:27:05,182
2021-01-08 00:27:07,216
2021-01-08 00:27:10,79
2021-01-08 00:27:12,212
2021-01-08 00:27:13,120
2021-01-08 00:27:15,159
2021-01-08 00:27:17,216
2021-01-08 00:27:18,65
2021-01-08 00:27:19,85
2021-01-08 00:27:20,191
2021-01-08 00:27:21,98
2021-01-08 00:27:22,152
2021-01-08 00:27:24,127
2021-01-08 00:27:25,95
2021-01-08 00:27:27,196
2021-01-08 00:27:28,93
2021-01-08 00:27:29,199
2021-01-08 00:27:31,160
2021-01-08 00:27:32,66
2021-01-08 00:27:33,150
2021-01-08 00:27:34,225
2021-01-08 00:27:35,187
2021-01-08 00:27:36,198
2021-01-08 00:27:39,79
2021-01-08 00:27:41,229
2021-01-08 00:27:42,225
2021-01-08 00:27:44,95
2021-01-08 00:27:45,64
2021-01-08 00:27:48,211
2021-01-08 00:27:50,171
2021-01-08 00:27:51,132
2021-01-08 00:27:52,52
2021-01-08 00:27:53,148
2021-01-08 00:27:55,81
2021-01-08 00:27:57,227
2021-01-08 00:27:59,79
2021-01-08 00:28:01,87
2021-01-08 00:28:02,167
2021-01-08 00:28:04,218
2021-01-08 00:28:07,224
2021-01-08 00:28:08,199
2021-01-08 00:28:09,246
2021-01-08 00:28:10,174
2021-01-08 00:28:11,191
2021-01-08 00:28:12,85
2021-01-08 00:28:13,235
2021-01-08 00:28:16,176
2021-01-08 00:28:17,75
2021-01-08 00:28:24,163
2021-01-08 00:28:25,103
2021-01-08 00:28:27,215
2021-01-08 00:28:29,109
2021-01-08 00:28:31,231
2021-01-08 00:28:32,87
2021-01-08 00:28:33,64
2021-01-08 00:28:34,204
2021-01-08 00:28:35,92
2021-01-08 00:28:37,107
2021-01-08 00:28:38,58
2021-01-08 00:28:41,60
2021-01-08 00:28:48,95
2021-01-08 00:28:51,93
2021-01-08 00:28:56,120
2021-01-08 00:28:58,202
2021-01-08 00:29:01,142
2021-01-08 00:29:02,112
2021-01-08 00:29:04,133
2021-01-08 00:29:07,242
2021-01-08 00:29:09,188
2021-01-08 00:29:11,75
2021-01-08 00:29:14,197
2021-01-08 00:29:16,60
2021-01-08 00:29:21,204
2021-01-08 00:29:22,117
2021-01-08 00:29:23,61
2021-01-08 00:29:24,98
2021-01-08 00:29:25,79
2021-01-08 00:29:28,191
2021-01-08 00:29:29,188
2021-01-08 00:29:30,115
2021-01-08 00:29:31,84
2021-01-08 00:29:32,135
2021-01-08 00:29:36,125
2021-01-08 00:29:39,57
2021-01-08 00:29:44,139
2021-01-08 00:29:46,146
2021-01-08 00:29:47,120
2021-01-08 00:29:48,103
2021-01-08 00:29:50,112
2021-01-08 00:29:52,106
2021-01-08 00:29:53,211
2021-01-08 00:29:55,111
2021-01-08 00:29:57,161
2021-01-08 00:29:58,143
2021-01-08 00:29:59,120
2021-01-08 00:30:00,115
