timestamp,value
2021-01-01 00:04:17,88
2021-01-01 00:04:19,87
2021-01-01 00:04:21,97
2021-01-01 00:04:22,87
2021-01-01 00:04:23,80
2021-01-01 00:04:25,104
2021-01-01 00:04:26,104
2021-01-01 00:04:27,97
2021-01-01 00:04:28,102
2021-01-01 00:04:29,89
2021-01-01 00:04:30,82
2021-01-01 00:04:31,86
2021-01-01 00:04:32,95
2021-01-01 00:04:33,95
2021-01-01 00:04:34,104
2021-01-01 00:04:35,99
2021-01-01 00:04:37,81
2021-01-01 00:04:38,80
2021-01-01 00:04:39,95
2021-01-01 00:04:40,91
2021-01-01 00:04:43,102
2021-01-01 00:04:45,88
2021-01-01 00:04:49,95
2021-01-01 00:04:52,103
2021-01-01 00:04:53,101
2021-01-01 00:04:55,80
2021-01-01 00:04:57,99
2021-01-01 00:04:58,90
2021-01-01 00:05:00,87
2021-01-01 00:05:04,99
2021-01-01 00:05:09,104
2021-01-01 00:05:13,81
2021-01-01 00:05:14,101
2021-01-01 00:05:16,95
2021-01-01 00:05:17,88
2021-01-01 00:05:21,80
2021-01-01 00:05:22,93
2021-01-01 00:05:23,100
2021-01-01 00:05:24,95
2021-01-01 00:05:25,99
2021-01-01 00:05:26,103
2021-01-01 00:05:28,86
2021-01-01 00:05:30,96
2021-01-01 00:05:31,80
2021-01-01 00:05:32,95
2021-01-01 00:05:33,91
2021-01-01 00:05:35,101
2021-01-01 00:05:41,92
2021-01-01 00:05:42,98
2021-01-01 00:05:43,101
2021-01-01 00:05:44,87
2021-01-01 00:05:46,100
2021-01-01 00:05:47,80
2021-01-01 00:05:49,80
2021-01-01 00:05:51,95
2021-01-01 00:05:53,83
2021-01-01 00:05:54,82
2021-01-01 00:05:56,96
2021-01-01 00:05:59,100
2021-01-01 00:06:02,88
2021-01-01 00:06:05,96
2021-01-01 00:06:09,80
2021-01-01 00:06:13,80
2021-01-01 00:06:14,82
2021-01-01 00:06:15,97
2021-01-01 00:06:16,104
2021-01-01 00:06:18,101
2021-01-01 00:06:19,82
2021-01-01 00:06:20,87
2021-01-01 00:06:21,93
2021-01-01 00:06:23,97
2021-01-01 00:06:25,101
2021-01-01 00:06:34,90
2021-01-01 00:06:36,95
2021-01-01 00:06:38,89
2021-01-01 00:06:39,102
2021-01-01 00:06:40,82
2021-01-01 00:06:42,104
2021-01-01 00:06:47,83
2021-01-01 00:06:49,99
2021-01-01 00:06:50,80
2021-01-01 00:06:53,95
2021-01-01 00:06:54,93
2021-01-01 00:06:56,98
2021-01-01 00:06:57,102
2021-01-01 00:06:58,94
2021-01-01 00:06:59,81
2021-01-01 00:07:02,101
2021-01-01 00:07:03,98
2021-01-01 00:07:08,99
2021-01-01 00:07:09,89
2021-01-01 00:07:10,85
2021-01-01 00:07:11,94
2021-01-01 00:07:13,90
2021-01-01 00:07:15,80
2021-01-01 00:07:16,87
2021-01-01 00:07:19,91
2021-01-01 00:07:21,86
2021-01-01 00:07:24,92
2021-01-01 00:07:26,94
2021-01-01 00:07:27,82
2021-01-01 00:07:28,102
2021-01-01 00:07:29,87
2021-01-01 00:07:30,99
2021-01-01 00:07:32,92
2021-01-01 00:07:34,89
2021-01-01 00:07:36,96
2021-01-01 00:07:37,103
2021-01-01 00:07:38,98
2021-01-01 00:07:40,84
2021-01-01 00:07:41,100
2021-01-01 00:07:42,102
2021-01-01 00:07:45,100
2021-01-01 00:07:46,80
2021-01-01 00:07:47,80
2021-01-01 00:07:49,81
2021-01-01 00:07:50,101
2021-01-01 00:07:51,95
2021-01-01 00:07:52,104
2021-01-01 00:07:53,87
2021-01-01 00:07:54,92
2021-01-01 00:07:55,100
2021-01-01 00:07:56,80
2021-01-01 00:07:57,95
2021-01-01 00:07:58,86
2021-01-01 00:07:59,84
2021-01-01 00:08:00,101
2021-01-01 00:08:01,102
2021-01-01 00:08:02,82
2021-01-01 00:08:04,95
2021-01-01 00:08:08,104
2021-01-01 00:08:09,93
2021-01-01 00:08:11,94
2021-01-01 00:08:19,100
2021-01-01 00:08:21,83
2021-01-01 00:08:24,102
2021-01-01 00:08:25,89
2021-01-01 00:08:28,83
2021-01-01 00:08:30,99
2021-01-01 00:08:32,98
2021-01-01 00:08:34,103
2021-01-01 00:08:36,92
2021-01-01 00:08:39,103
2021-01-01 00:08:42,81
2021-01-01 00:08:43,96
2021-01-01 00:08:44,99
2021-01-01 00:08:45,103
2021-01-01 00:08:52,90
2021-01-01 00:08:56,80
2021-01-01 00:08:59,89
2021-01-01 00:09:01,91
2021-01-01 00:09:02,92
2021-01-01 00:09:03,91
2021-01-01 00:09:05,81
2021-01-01 00:09:08,82
2021-01-01 00:09:09,102
2021-01-01 00:09:10,96
2021-01-01 00:09:16,86
2021-01-01 00:09:18,100
2021-01-01 00:09:21,90
2021-01-01 00:09:22,103
2021-01-01 00:09:23,83
2021-01-01 00:09:24,104
2021-01-01 00:09:26,104
2021-01-01 00:09:28,89
2021-01-01 00:09:33,96
2021-01-01 00:09:34,82
2021-01-01 00:09:37,97
2021-01-01 00:09:38,96
2021-01-01 00:09:39,86
2021-01-01 00:09:41,102
2021-01-01 00:09:42,84
2021-01-01 00:09:43,91
2021-01-01 00:09:45,102
2021-01-01 00:09:46,92
2021-01-01 00:09:48,104
2021-01-01 00:09:50,88
2021-01-01 00:09:52,96
2021-01-01 00:09:53,99
2021-01-01 00:10:00,83
2021-01-01 00:10:01,91
2021-01-01 00:10:02,88
2021-01-01 00:10:04,91
2021-01-01 00:10:06,86
2021-01-01 00:10:08,99
2021-01-01 00:10:09,98
2021-01-01 00:10:11,95
2021-01-01 00:10:12,100
2021-01-01 00:10:13,84
2021-01-01 00:10:14,82
2021-01-01 00:10:16,104
2021-01-01 00:10:18,100
2021-01-01 00:10:22,95
2021-01-01 00:10:23,104
2021-01-01 00:10:24,86
2021-01-01 00:10:25,92
2021-01-01 00:10:27,89
2021-01-01 00:10:28,86
2021-01-01 00:10:29,93
2021-01-01 00:10:30,84
2021-01-01 00:10:31,82
2021-01-01 00:10:32,102
2021-01-01 00:10:33,90
2021-01-01 00:10:35,97
2021-01-01 00:10:40,91
2021-01-01 00:10:41,96
2021-01-01 00:10:42,85
2021-01-01 00:10:43,86
2021-01-01 00:10:44,93
2021-01-01 00:10:46,87
2021-01-01 00:10:47,89
2021-01-01 00:10:51,84
2021-01-01 00:10:52,84
2021-01-01 00:10:53,85
2021-01-01 00:10:55,87
2021-01-01 00:10:57,92
2021-01-01 00:10:59,101
2021-01-01 00:11:02,86
2021-01-01 00:11:04,92
2021-01-01 00:11:05,83
2021-01-01 00:11:06,83
2021-01-01 00:11:08,98
2021-01-01 00:11:09,91
2021-01-01 00:11:12,89
2021-01-01 00:11:13,98
2021-01-01 00:11:14,86
2021-01-01 00:11:15,82
2021-01-01 00:11:16,92
2021-01-01 00:11:19,99
2021-01-01 00:11:20,87
2021-01-01 00:11:21,88
2021-01-01 00:11:22,86
2021-01-01 00:11:25,92
2021-01-01 00:11:26,104
2021-01-01 00:11:27,96
2021-01-01 00:11:28,104
2021-01-01 00:11:29,103
2021-01-01 00:11:30,80
2021-01-01 00:11:35,92
2021-01-01 00:11:36,92
2021-01-01 00:11:37,94
2021-01-01 00:11:39,95
2021-01-01 00:11:40,101
2021-01-01 00:11:41,100
2021-01-01 00:11:42,90
2021-01-01 00:11:48,104
2021-01-01 00:11:52,96
2021-01-01 00:11:53,93
2021-01-01 00:12:00,95
2021-01-01 00:12:04,91
2021-01-01 00:12:05,89
2021-01-01 00:12:06,95
2021-01-01 00:12:09,91
2021-01-01 00:12:10,103
2021-01-01 00:12:12,87
2021-01-01 00:12:16,84
2021-01-01 00:12:18,83
2021-01-01 00:12:22,80
2021-01-01 00:12:23,100
2021-01-01 00:12:25,92
2021-01-01 00:12:28,93
2021-01-01 00:12:29,82
2021-01-01 00:12:30,85
2021-01-01 00:12:32,98
2021-01-01 00:12:34,94
2021-01-01 00:12:36,81
2021-01-01 00:12:38,103
2021-01-01 00:12:39,97
2021-01-01 00:12:42,102
2021-01-01 00:12:43,103
2021-01-01 00:12:46,80
2021-01-01 00:12:50,90
2021-01-01 00:12:51,100
2021-01-01 00:12:52,104
2021-01-01 00:12:53,101
2021-01-01 00:12:56,80
2021-01-01 00:12:59,82
2021-01-01 00:13:00,80
2021-01-01 00:13:02,95
2021-01-01 00:13:04,85
2021-01-01 00:13:08,85
2021-01-01 00:13:11,102
2021-01-01 00:13:15,89
2021-01-01 00:13:20,93
2021-01-01 00:13:22,93
2021-01-01 00:13:23,80
2021-01-01 00:13:24,98
2021-01-01 00:13:27,83
2021-01-01 00:13:28,80
2021-01-01 00:13:30,87
2021-01-01 00:13:31,81
2021-01-01 00:13:32,87
2021-01-01 00:13:33,86
2021-01-01 00:13:35,101
2021-01-01 00:13:36,101
2021-01-01 00:13:37,82
2021-01-01 00:13:40,80
2021-01-01 00:13:41,101
2021-01-01 00:13:47,94
2021-01-01 00:13:48,102
2021-01-01 00:13:49,94
2021-01-01 00:13:51,100
2021-01-01 00:13:53,81
2021-01-01 00:13:56,86
2021-01-01 00:13:58,81
2021-01-01 00:13:59,85
2021-01-01 00:14:02,97
2021-01-01 00:14:03,94
2021-01-01 00:14:05,81
2021-01-01 00:14:08,85
2021-01-01 00:14:09,80
2021-01-01 00:14:10,103
2021-01-01 00:14:11,94
2021-01-01 00:14:12,102
2021-01-01 00:14:13,89
2021-01-01 00:14:15,96
2021-01-01 00:14:16,84
2021-01-01 00:14:17,83
2021-01-01 00:14:19,103
2021-01-01 00:14:21,89
2021-01-01 00:14:22,96
2021-01-01 00:14:26,81
2021-01-01 00:14:30,92
2021-01-01 00:14:31,90
2021-01-01 00:14:33,95
2021-01-01 00:14:34,90
2021-01-01 00:14:39,102
2021-01-01 00:14:43,95
2021-01-01 00:14:44,87
2021-01-01 00:14:45,83
2021-01-01 00:14:46,87
2021-01-01 00:14:50,82
2021-01-01 00:14:52,97
2021-01-01 00:14:55,100
2021-01-01 00:14:56,84
2021-01-01 00:14:58,89
2021-01-01 00:15:02,80
2021-01-01 00:15:04,88
2021-01-01 00:15:05,91
2021-01-01 00:15:06,93
2021-01-01 00:15:11,88
2021-01-01 00:15:13,94
2021-01-01 00:15:14,104
2021-01-01 00:15:20,96
2021-01-01 00:15:21,83
2021-01-01 00:15:23,87
2021-01-01 00:15:26,99
2021-01-01 00:15:27,94
2021-01-01 00:15:28,94
2021-01-01 00:15:30,101
2021-01-01 00:15:31,93
2021-01-01 00:15:34,103
2021-01-01 00:15:35,81
2021-01-01 00:15:36,92
2021-01-01 00:15:38,103
2021-01-01 00:15:39,98
2021-01-01 00:15:40,86
2021-01-01 00:15:41,82
2021-01-01 00:15:42,94
2021-01-01 00:15:43,102
2021-01-01 00:15:45,90
2021-01-01 00:15:49,85
2021-01-01 00:15:53,104
2021-01-01 00:15:54,102
2021-01-01 00:15:55,84
2021-01-01 00:15:57,86
2021-01-01 00:15:59,96
2021-01-01 00:16:00,86
2021-01-01 00:16:02,91
2021-01-01 00:16:03,104
2021-01-01 00:16:05,92
2021-01-01 00:16:06,99
2021-01-01 00:16:07,104
2021-01-01 00:16:10,82
2021-01-01 00:16:11,88
2021-01-01 00:16:19,94
2021-01-01 00:16:20,87
2021-01-01 00:16:25,89
2021-01-01 00:16:26,88
2021-01-01 00:16:28,85
2021-01-01 00:16:29,99
2021-01-01 00:16:34,84
2021-01-01 00:16:35,104
2021-01-01 00:16:36,80
2021-01-01 00:16:38,101
2021-01-01 00:16:39,100
2021-01-01 00:16:40,85
2021-01-01 00:16:41,85
2021-01-01 00:16:43,95
2021-01-01 00:16:45,90
2021-01-01 00:16:49,102
2021-01-01 00:16:52,87
2021-01-01 00:16:53,84
2021-01-01 00:16:58,99
2021-01-01 00:16:59,90
2021-01-01 00:17:01,94
2021-01-01 00:17:02,85
2021-01-01 00:17:05,103
2021-01-01 00:17:10,94
2021-01-01 00:17:11,90
2021-01-01 00:17:12,87
2021-01-01 00:17:13,98
2021-01-01 00:17:14,92
2021-01-01 00:17:15,91
2021-01-01 00:17:16,84
2021-01-01 00:17:17,85
2021-01-01 00:17:18,101
2021-01-01 00:17:19,83
2021-01-01 00:17:20,98
2021-01-01 00:17:21,99
2021-01-01 00:17:23,99
2021-01-01 00:17:25,91
2021-01-01 00:17:27,80
2021-01-01 00:17:28,93
2021-01-01 00:17:32,83
2021-01-01 00:17:33,92
2021-01-01 00:17:37,85
2021-01-01 00:17:39,103
2021-01-01 00:17:40,89
2021-01-01 00:17:41,84
2021-01-01 00:17:44,91
2021-01-01 00:17:48,81
2021-01-01 00:17:50,80
2021-01-01 00:17:52,88
2021-01-01 00:17:57,103
2021-01-01 00:17:58,85
2021-01-01 00:18:01,96
2021-01-01 00:18:07,103
2021-01-01 00:18:08,90
2021-01-01 00:18:10,81
2021-01-01 00:18:11,91
2021-01-01 00:18:12,82
2021-01-01 00:18:16,101
2021-01-01 00:18:17,87
2021-01-01 00:18:18,90
2021-01-01 00:18:19,88
2021-01-01 00:18:24,84
2021-01-01 00:18:26,98
2021-01-01 00:18:27,93
2021-01-01 00:18:33,97
2021-01-01 00:18:34,87
2021-01-01 00:18:36,86
2021-01-01 00:18:38,93
2021-01-01 00:18:41,80
2021-01-01 00:18:42,102
2021-01-01 00:18:43,94
2021-01-01 00:18:44,80
2021-01-01 00:18:46,96
2021-01-01 00:18:47,80
2021-01-01 00:18:51,93
2021-01-01 00:18:58,85
2021-01-01 00:18:59,85
2021-01-01 00:19:01,86
2021-01-01 00:19:03,87
2021-01-01 00:19:06,94
2021-01-01 00:19:12,85
2021-01-01 00:19:14,80
2021-01-01 00:19:15,84
2021-01-01 00:19:16,102
2021-01-01 00:19:17,80
2021-01-01 00:19:22,84
2021-01-01 00:19:23,89
2021-01-01 00:19:24,80
2021-01-01 00:19:25,101
2021-01-01 00:19:26,85
2021-01-01 00:19:27,92
2021-01-01 00:19:29,83
2021-01-01 00:19:30,92
2021-01-01 00:19:31,103
2021-01-01 00:19:33,103
2021-01-01 00:19:34,94
2021-01-01 00:19:35,87
2021-01-01 00:19:39,91
2021-01-01 00:19:40,92
2021-01-01 00:19:41,81
2021-01-01 00:19:42,98
2021-01-01 00:19:43,98
2021-01-01 00:19:45,83
2021-01-01 00:19:47,84
2021-01-01 00:19:49,90
2021-01-01 00:19:50,89
2021-01-01 00:19:52,85
2021-01-01 00:19:53,85
2021-01-01 00:19:54,87
2021-01-01 00:19:57,93
2021-01-01 00:19:59,91
2021-01-01 00:20:00,92
2021-01-01 00:20:03,104
2021-01-01 00:20:05,94
2021-01-01 00:20:09,91
2021-01-01 00:20:13,84
2021-01-01 00:20:15,84
2021-01-01 00:20:16,87
2021-01-01 00:20:17,89
2021-01-01 00:20:19,88
2021-01-01 00:20:20,101
2021-01-01 00:20:21,98
2021-01-01 00:20:22,93
2021-01-01 00:20:26,90
2021-01-01 00:20:27,102
2021-01-01 00:20:30,84
2021-01-01 00:20:32,93
2021-01-01 00:20:34,101
2021-01-01 00:20:41,87
2021-01-01 00:20:46,100
2021-01-01 00:20:48,89
2021-01-01 00:20:53,82
2021-01-01 00:20:56,90
2021-01-01 00:20:57,85
2021-01-01 00:20:58,81
2021-01-01 00:21:00,97
2021-01-01 00:21:01,81
2021-01-01 00:21:04,91
2021-01-01 00:21:10,99
2021-01-01 00:21:12,100
2021-01-01 00:21:14,80
2021-01-01 00:21:15,96
2021-01-01 00:21:16,90
2021-01-01 00:21:17,101
2021-01-01 00:21:18,97
2021-01-01 00:21:21,86
2021-01-01 00:21:22,96
2021-01-01 00:21:25,96
2021-01-01 00:21:28,101
2021-01-01 00:21:29,87
2021-01-01 00:21:30,96
2021-01-01 00:21:31,86
2021-01-01 00:21:34,102
2021-01-01 00:21:35,98
2021-01-01 00:21:36,103
2021-01-01 00:21:37,98
2021-01-01 00:21:38,96
2021-01-01 00:21:40,95
2021-01-01 00:21:42,98
2021-01-01 00:21:45,93
2021-01-01 00:21:48,97
2021-01-01 00:21:49,81
2021-01-01 00:21:51,96
2021-01-01 00:21:54,98
2021-01-01 00:21:55,83
2021-01-01 00:21:57,87
2021-01-01 00:21:58,102
2021-01-01 00:21:59,86
2021-01-01 00:22:02,89
2021-01-01 00:22:03,98
2021-01-01 00:22:05,81
2021-01-01 00:22:06,80
2021-01-01 00:22:07,102
2021-01-01 00:22:10,86
2021-01-01 00:22:11,87
2021-01-01 00:22:14,102
2021-01-01 00:22:20,104
2021-01-01 00:22:23,82
2021-01-01 00:22:26,94
2021-01-01 00:22:28,81
2021-01-01 00:22:29,82
2021-01-01 00:22:31,93
2021-01-01 00:22:37,99
2021-01-01 00:22:41,93
2021-01-01 00:22:42,102
2021-01-01 00:22:44,97
2021-01-01 00:22:46,89
2021-01-01 00:22:48,80
2021-01-01 00:22:50,100
2021-01-01 00:22:51,98
2021-01-01 00:22:52,95
2021-01-01 00:22:53,98
2021-01-01 00:22:57,80
2021-01-01 00:23:00,99
2021-01-01 00:23:03,81
2021-01-01 00:23:05,102
2021-01-01 00:23:06,102
2021-01-01 00:23:08,99
2021-01-01 00:23:09,84
2021-01-01 00:23:10,84
2021-01-01 00:23:12,88
2021-01-01 00:23:13,81
2021-01-01 00:23:16,82
2021-01-01 00:23:17,99
2021-01-01 00:23:20,103
2021-01-01 00:23:22,89
2021-01-01 00:23:24,93
2021-01-01 00:23:26,96
2021-01-01 00:23:30,93
2021-01-01 00:23:33,81
2021-01-01 00:23:34,92
2021-01-01 00:23:37,88
2021-01-01 00:23:38,101
2021-01-01 00:23:39,101
2021-01-01 00:23:41,93
2021-01-01 00:23:42,83
2021-01-01 00:23:43,92
2021-01-01 00:23:44,81
2021-01-01 00:23:46,84
2021-01-01 00:23:47,90
2021-01-01 00:23:50,100
2021-01-01 00:23:52,83
2021-01-01 00:23:53,88
2021-01-01 00:23:54,85
2021-01-01 00:23:57,84
2021-01-01 00:23:58,104
2021-01-01 00:24:01,102
2021-01-01 00:24:02,100
2021-01-01 00:24:03,89
2021-01-01 00:24:04,101
2021-01-01 00:24:05,100
2021-01-01 00:24:07,85
2021-01-01 00:24:08,87
2021-01-01 00:24:09,81
2021-01-01 00:24:10,91
2021-01-01 00:24:12,104
2021-01-01 00:24:13,100
2021-01-01 00:24:16,92
2021-01-01 00:24:17,96
2021-01-01 00:24:18,100
2021-01-01 00:24:23,80
2021-01-01 00:24:24,98
2021-01-01 00:24:25,100
2021-01-01 00:24:27,98
2021-01-01 00:24:29,90
2021-01-01 00:24:30,87
2021-01-01 00:24:32,83
2021-01-01 00:24:37,101
2021-01-01 00:24:38,81
2021-01-01 00:24:40,94
2021-01-01 00:24:42,101
2021-01-01 00:24:43,101
2021-01-01 00:24:44,84
2021-01-01 00:24:45,103
2021-01-01 00:24:46,80
2021-01-01 00:24:47,83
2021-01-01 00:24:48,94
2021-01-01 00:24:49,99
2021-01-01 00:24:50,98
2021-01-01 00:24:51,82
2021-01-01 00:24:52,99
2021-01-01 00:24:57,81
2021-01-01 00:24:58,88
2021-01-01 00:24:59,81
2021-01-01 00:25:00,100
2021-01-01 00:25:01,88
2021-01-01 00:25:03,87
2021-01-01 00:25:06,104
2021-01-01 00:25:07,90
2021-01-01 00:25:08,87
2021-01-01 00:25:12,82
2021-01-01 00:25:13,82
2021-01-01 00:25:16,91
2021-01-01 00:25:18,98
2021-01-01 00:25:19,85
2021-01-01 00:25:20,81
2021-01-01 00:25:21,91
2021-01-01 00:25:22,98
2021-01-01 00:25:23,84
2021-01-01 00:25:29,102
2021-01-01 00:25:31,94
2021-01-01 00:25:34,103
2021-01-01 00:25:36,87
2021-01-01 00:25:43,85
2021-01-01 00:25:44,87
2021-01-01 00:25:48,91
2021-01-01 00:25:50,88
2021-01-01 00:25:51,92
2021-01-01 00:25:54,95
2021-01-01 00:25:56,96
2021-01-01 00:25:57,102
2021-01-01 00:25:58,100
2021-01-01 00:26:02,94
2021-01-01 00:26:03,100
2021-01-01 00:26:05,88
2021-01-01 00:26:06,98
2021-01-01 00:26:09,97
2021-01-01 00:26:10,102
2021-01-01 00:26:11,97
2021-01-01 00:26:12,99
2021-01-01 00:26:14,82
2021-01-01 00:26:15,97
2021-01-01 00:26:16,89
2021-01-01 00:26:18,96
2021-01-01 00:26:20,103
2021-01-01 00:26:23,92
2021-01-01 00:26:24,81
2021-01-01 00:26:28,87
2021-01-01 00:26:30,102
2021-01-01 00:26:32,86
2021-01-01 00:26:34,103
2021-01-01 00:26:36,83
2021-01-01 00:26:38,104
2021-01-01 00:26:39,92
2021-01-01 00:26:42,95
2021-01-01 00:26:43,92
2021-01-01 00:26:44,89
2021-01-01 00:26:46,81
2021-01-01 00:26:48,82
2021-01-01 00:26:56,86
2021-01-01 00:26:58,99
2021-01-01 00:27:01,91
2021-01-01 00:27:03,95
2021-01-01 00:27:04,103
2021-01-01 00:27:05,91
2021-01-01 00:27:07,104
2021-01-01 00:27:11,99
2021-01-01 00:27:12,84
2021-01-01 00:27:13,80
2021-01-01 00:27:18,103
2021-01-01 00:27:19,97
2021-01-01 00:27:20,83
2021-01-01 00:27:21,97
2021-01-01 00:27:24,95
2021-01-01 00:27:27,93
2021-01-01 00:27:33,103
2021-01-01 00:27:34,83
2021-01-01 00:27:35,91
2021-01-01 00:27:41,103
2021-01-01 00:27:44,90
2021-01-01 00:27:46,81
2021-01-01 00:27:47,104
2021-01-01 00:27:48,86
2021-01-01 00:27:50,83
2021-01-01 00:27:51,87
2021-01-01 00:27:55,98
2021-01-01 00:27:58,89
2021-01-01 00:27:59,90
2021-01-01 00:28:00,81
2021-01-01 00:28:01,104
2021-01-01 00:28:02,88
2021-01-01 00:28:04,82
2021-01-01 00:28:05,103
2021-01-01 00:28:07,84
2021-01-01 00:28:09,101
2021-01-01 00:28:12,96
2021-01-01 00:28:16,96
2021-01-01 00:28:17,89
2021-01-01 00:28:18,82
2021-01-01 00:28:19,97
2021-01-01 00:28:23,82
2021-01-01 00:28:24,82
2021-01-01 00:28:27,103
2021-01-01 00:28:29,104
2021-01-01 00:28:30,88
2021-01-01 00:28:34,81
2021-01-01 00:28:35,90
2021-01-01 00:28:38,82
2021-01-01 00:28:40,82
2021-01-01 00:28:41,104
2021-01-01 00:28:47,87
2021-01-01 00:28:51,81
2021-01-01 00:28:54,85
2021-01-01 00:28:55,87
2021-01-01 00:28:56,84
2021-01-01 00:28:58,97
2021-01-01 00:28:59,85
2021-01-01 00:29:01,95
2021-01-01 00:29:03,84
2021-01-01 00:29:04,92
2021-01-01 00:29:07,87
2021-01-01 00:29:08,92
2021-01-01 00:29:09,98
2021-01-01 00:29:11,103
2021-01-01 00:29:12,87
2021-01-01 00:29:21,95
2021-01-01 00:29:22,87
2021-01-01 00:29:23,80
2021-01-01 00:29:24,95
2021-01-01 00:29:25,88
2021-01-01 00:29:28,92
2021-01-01 00:29:30,100
2021-01-01 00:29:33,85
2021-01-01 00:29:34,86
2021-01-01 00:29:35,84
2021-01-01 00:29:37,92
2021-01-01 00:29:44,100
2021-01-01 00:29:46,97
2021-01-01 00:29:48,81
2021-01-01 00:29:50,92
2021-01-01 00:29:51,91
2021-01-01 00:29:52,86
2021-01-01 00:29:53,81
2021-01-01 00:29:55,93
2021-01-01 00:29:56,96
2021-01-01 00:29:58,96
2021-01-01 00:30:01,103
2021-01-01 00:30:04,95
2021-01-01 00:30:05,85
2021-01-01 00:30:07,86
2021-01-01 00:30:08,89
2021-01-01 00:30:10,81
2021-01-01 00:30:11,94
2021-01-01 00:30:12,84
2021-01-01 00:30:15,99
2021-01-01 00:30:17,97
2021-01-01 00:30:18,83
2021-01-01 00:30:19,96
2021-01-01 00:30:20,91
2021-01-01 00:30:22,96
2021-01-01 00:30:24,101
2021-01-01 00:30:26,101
2021-01-01 00:30:27,103
2021-01-01 00:30:29,97
2021-01-01 00:30:30,93
2021-01-01 00:30:36,91
2021-01-01 00:30:40,85
2021-01-01 00:30:41,94
2021-01-01 00:30:42,94
2021-01-01 00:30:46,81
2021-01-01 00:30:48,81
2021-01-01 00:30:50,96
2021-01-01 00:30:51,82
2021-01-01 00:30:52,92
2021-01-01 00:30:53,88
2021-01-01 00:30:55,94
2021-01-01 00:30:56,102
2021-01-01 00:30:58,99
2021-01-01 00:30:59,81
